_id/$oid,ID,OrgStructureName,Code,CodeBranch,AddressDetail,Phone,TypeID,ParentID,BranchID,OrderNumber,Status,DecisionNo,OrgStructureTypeID,TypeDurationID,SortID,CompanyID,OrgUnitID
5f0578fddc89b71bdcd06162,36c2f61f-307c-4a51-a150-0022d957f0d3,Chuyền 04,6324005,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,2fdd694a-dad4-44f0-bf41-a418836fad08,,1317,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,1226,2d6506e5-83a7-4876-99eb-8e3258ee7243,b0367bdd-2730-4eab-a678-09b5729ccf56
5f0578fddc89b71bdcd06163,1560d69a-b684-4762-913d-003400f3952e,Quản lý sản xuất,633010,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,4195d788-5f64-4a8f-afff-f997eb3adc15,,1438,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,1341,2d6506e5-83a7-4876-99eb-8e3258ee7243,89bbc978-ce8e-4c68-8e9d-0608f0321eac
5f0578fddc89b71bdcd06164,cf01ad24-6fa0-425e-adca-004b367eec31,Chuyền 5,291005,29,,,271212e8-91f8-4d63-91b8-14df7020e6b9,997027ea-bf7a-4369-8d61-9d2957ff41c7,cdec41d3-d2e4-4ad6-aa9a-8a8d444a639a,1,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1,2a296a88-4d21-422e-94aa-d91aa6553156,1e1a5a41-24cb-4b3c-a064-8bac33e5ea93
5f0578fddc89b71bdcd06165,6fdeee1b-4bab-4155-95a9-005b5669eeae,Sửa hàng + Đa năng,P02113,P02,,,271212e8-91f8-4d63-91b8-14df7020e6b9,dc70e9de-732d-4f2f-b955-3e4b9cd89c93,474374fe-33f1-43f9-a345-32193a350cbb,802,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,888,bc59c03f-8774-470f-90de-91c899280f1e,dde31cd6-9678-4b42-9af9-88421028ba46
5f0578fddc89b71bdcd06166,51456e5e-aee0-48c9-869a-00a54421e09a,Bộ phận đóng thùng,301305,30,,,271212e8-91f8-4d63-91b8-14df7020e6b9,24da5d8a-780d-4f59-b114-ef22a207a261,68767ca1-f460-49bc-b8ef-e01293fcf18e,2,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,2,375b265a-5d9a-41ab-ac0d-288f38632429,54176e56-a7c7-4bad-9b77-f1c8b68c4993
5f0578fddc89b71bdcd06167,d1739d97-7fcf-433b-bcb9-00b023b3a35b,PP1,391416,,"Lô M, đường số 3, KCN Hòa Khánh Bắc, quận Liên Chiểu, Đà Nẵng",,,9d66f10b-da10-4ca3-8abc-cca9b26f870f,,1726,E_APPROVED,PPJ,81555736-b7da-4df3-98f3-1685b11c644f,,1626,25e62c81-cb1a-4273-86e0-77593daff184,4e4a0dfd-5232-4d96-9f04-47d651d6614e
5f0578fddc89b71bdcd06168,72e8490a-ed4b-47cf-8826-0ab96ee7e856,Chuyền 4,P04710,P01,,,,88ea1b3c-f341-4911-864e-2b1fe0269460,,911,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1038,d41f6b0e-3d5f-45ac-8146-e421e04794fe,83a9529e-80d3-4789-823c-eac962ee2ed2
5f0578fddc89b71bdcd06169,267df00d-9124-4356-a195-0abb2ba0ee54,Quản lý chất lượng hoàn tất,632207,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,1700e3bb-e75a-4326-9caa-983cb3a0d47b,,1372,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,1282,2d6506e5-83a7-4876-99eb-8e3258ee7243,b182a57c-c011-4f6b-9f8b-9ec5454dad73
5f0578fddc89b71bdcd0616a,ac80912b-8958-48bc-9454-0abcb17d9456,Tổ  Chuẩn bị,461001,46,,,271212e8-91f8-4d63-91b8-14df7020e6b9,cf4ac219-fd47-425d-8195-586832b6a974,3d31dc6d-a0a3-456c-8e8e-8191fbc59b64,508,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,74,ae03c96e-70f7-4c04-9d03-2154b2e8e20a,764cf9dc-d4d1-4885-a266-252a042a33c0
5f0578fddc89b71bdcd0616b,aa13a0f5-7a51-4ece-bb14-0b07e456652f,Tổ hoàn thành,802010,,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,02343898417,,a218c642-4c0b-4868-bbe8-b20eb7de1f04,,1653,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1554,9b223e4b-2cd8-40eb-b774-36ba42e24bad,e863df9f-87bf-4bdb-a600-094d9d93e86b
5f0578fddc89b71bdcd0616c,b209172c-b063-4460-8a65-0b09f005c888,Chuyền 15,509120,TQ,,,,c3311927-a94d-4b42-baad-1d55185247fc,,1832,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1732,6e453b17-ac60-476c-b0fb-6b495129c304,52feb922-8879-4894-92ae-70cfccfe3935
5f0578fddc89b71bdcd0616d,c5710900-e1de-4989-87eb-0b19357df57e,Chuyền 11,633125,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,5c69ec66-734d-4bf7-b5c8-441df6dc8dca,,1343,E_INACTIVE,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,1252,2d6506e5-83a7-4876-99eb-8e3258ee7243,70b4c502-ccda-44cc-857e-039507b323d3
5f0578fddc89b71bdcd0616e,2abcf11f-98b4-4be4-b6a3-12f315023fe8,Bộ phận Cơ điện - Bảo Trì,220600,22,,,5a113616-3a42-445c-9142-981362ab5420,5fe4928f-0c36-46a7-927f-70bb551692ef,5fe4928f-0c36-46a7-927f-70bb551692ef,35,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,97,1b128ab4-d254-4986-89e9-02f5ee473d2d,2790c44f-6a77-4c91-8d6b-9a8ebd6bc0ef
5f0578fddc89b71bdcd0616f,1f65502f-9f30-40bd-8baf-132b22120331,Chuyền 04,471004,47,,,271212e8-91f8-4d63-91b8-14df7020e6b9,cd5af4b8-d569-4008-9c20-7a9b5ba49920,c2f2ec46-a658-44bf-866c-8414434d6b8c,538,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,98,d1891fc6-f8e5-491e-b163-85b38772c4a5,a28d6254-def3-413b-bd81-a0d31b7338a1
5f0578fddc89b71bdcd06170,3031bcb4-8cc7-47f6-89ef-13c4d7b8174e,Bộ phận cắt chỉ,480018,,,,,a03e614d-bfad-4514-9545-2468538cc577,,1230,,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1129,294cc499-b14b-4590-8acb-586678f5c1ff,2cf2f1f3-b835-4cf9-ba5a-78846152bd62
5f0578fddc89b71bdcd06171,53f4c673-0751-4e71-9c1a-13ca5a70f2f2,"BP.HKSX, KH Thống Kê",V11201,,,,,566845c3-4024-4d5f-9c9b-0dab7348c473,,1187,,,,,1088,0c98b851-c8a3-46a0-b1ae-a5e114e6ee11,
5f0578fddc89b71bdcd06172,e44b8b9a-1be2-499a-93b4-1402b96d009f,Chuyền 11,411009,41,,,271212e8-91f8-4d63-91b8-14df7020e6b9,7abcc41b-34e6-4b35-a514-c0f4bef240d0,d0824479-b6c9-482f-a92f-bbd10885fe16,437,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,99,47384908-eb80-40f6-9636-d0e15f006eb4,869dec09-2158-4f84-aefa-d70b8a65c828
5f0578fddc89b71bdcd06173,ecfa16d0-69ce-4c31-b1b3-1751c715cd8a,Chuyền 10,P01710,P01,,,271212e8-91f8-4d63-91b8-14df7020e6b9,29c6b628-0663-47dc-8627-6a0100a6cf6c,e46be7b7-7cce-4236-83f4-ee60e78e51c4,708,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,118,bc59c03f-8774-470f-90de-90c899280f1e,d46ded6a-ad78-4e41-b0ad-2d26c8787adf
5f0578fddc89b71bdcd06174,89432378-e508-4281-8ed2-175c02b1a254,BP. Wash,642003,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,2cbbdd93-398f-46b4-a2de-01351f8d4ec5,,1284,E_ACTIVE,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1192,2d6506e5-83a7-4876-99eb-8e3258ee7243,03ea5494-0be8-4c89-87d8-10af151ef9a6
5f0578fddc89b71bdcd06175,9bfd0c4d-027f-4cc1-8830-176958705745,Phòng TQM,120001,,,,,0f644b17-9f89-4266-a233-12da037fda8f,,2073,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1975,eb4f313e-0a06-4e21-aa5f-74b2c9fad373,0eea1d5a-5348-409c-be5c-7d918450154f
5f0578fddc89b71bdcd06176,c01b74eb-a8e8-498e-9fe3-176f1ebc02b4,Chuyền 03,471003,47,,,271212e8-91f8-4d63-91b8-14df7020e6b9,cd5af4b8-d569-4008-9c20-7a9b5ba49920,c2f2ec46-a658-44bf-866c-8414434d6b8c,537,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,119,d1891fc6-f8e5-491e-b163-85b38772c4a5,f67ecc59-b5cf-4070-a7a7-76510cc0cd80
5f0578fddc89b71bdcd06177,3af1de76-6ba4-4074-8795-179d6693a4ff,Chuyền 09,301004,30,,,271212e8-91f8-4d63-91b8-14df7020e6b9,0bcec396-f3b2-4c68-82e9-06f02328919f,68767ca1-f460-49bc-b8ef-e01293fcf18e,44,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,120,375b265a-5d9a-41ab-ac0d-288f38632429,6c4bda00-53df-4ec1-92a0-87f2a395f3e1
5f0578fddc89b71bdcd06178,3a44f77b-d8b5-4999-a31e-17ab2cc682ba,"Bộ phận đóng nút, cắt chỉ",331301,33,,,271212e8-91f8-4d63-91b8-14df7020e6b9,aed73221-e2a8-4f35-ac10-b8fad196abb8,24b4912d-92b6-4aea-beb1-7840f3d32507,45,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,121,a28225d0-5537-4faf-a83c-05a7ea4f0035,486e04e8-8598-4b7f-a502-671073eaf02c
5f0578fddc89b71bdcd06179,5578098e-4703-41ee-94ff-1e46fca6e3f5,BP. Kế toán,627000,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,00933b08-5fa3-4528-9512-6ba3780dc145,,1450,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1352,2d6506e5-83a7-4876-99eb-8e3258ee7243,c27927a4-66bc-47a2-9bf7-99a24cea51fb
5f0578fddc89b71bdcd0617a,af151967-e82a-44b9-ab72-1e6489283445,Ép keo,827001,,,,,c12511b4-2e08-4957-a52f-8542b317da4d,,2106,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,2008,9b223e4b-2cd8-40eb-b774-36ba42e24bad,b3ab18d3-2ffa-4427-b0d4-9707ab8392b5
5f0578fddc89b71bdcd0617b,e7749966-b196-43f7-b9ff-1eddc4cb5f5c,Chuyền 2,231006,23,,,271212e8-91f8-4d63-91b8-14df7020e6b9,6aed13ff-b08a-4de8-8ae6-91cc7fffae32,c2c102fd-d9b6-48d6-a33d-8be772186f97,57,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,144,8d841819-283e-4a63-b19f-c76e6109ddb5,6f857cb7-0560-400d-9c65-b9ff219d1380
5f0578fddc89b71bdcd0617c,0e256756-29bb-4830-9aa0-1f08762400fc,Chuyền 06,P01706,P01,,,271212e8-91f8-4d63-91b8-14df7020e6b9,29c6b628-0663-47dc-8627-6a0100a6cf6c,e46be7b7-7cce-4236-83f4-ee60e78e51c4,704,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,145,bc59c03f-8774-470f-90de-90c899280f1e,a9f771bd-bf6f-441c-b666-1447533f0a08
5f0578fddc89b71bdcd0617d,d6c7cfdf-1479-4a29-ac28-1f1daaf75e2d,Chuyền 03,P01703,P01,,,271212e8-91f8-4d63-91b8-14df7020e6b9,29c6b628-0663-47dc-8627-6a0100a6cf6c,e46be7b7-7cce-4236-83f4-ee60e78e51c4,701,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,146,bc59c03f-8774-470f-90de-90c899280f1e,3786c99d-a28e-4cbb-94c0-f82be9cfc114
5f0578fddc89b71bdcd0617e,833b25fe-6f23-48b0-a8fc-21217b01b559,"Bộ phận cào lông, mài",581644,5816,,,271212e8-91f8-4d63-91b8-14df7020e6b9,cb07f968-cd9b-45f9-b498-0c92c5a76a9f,,895,E_APPROVED,PPJ,81555736-b7da-4df3-98f3-1685b11c644f,,1013,66975682-b725-46e4-ae24-202cc09000fc,5abcc0f9-594d-42a5-9fbc-5e98637dd257
5f0578fddc89b71bdcd0617f,445e1201-9f6d-4450-9825-214e4e7f3194,Phòng Kế hoạch,294000,,,,,5d011c8a-cd46-4933-bdf7-4754bf4cadc4,,2210,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,2112,e831b45a-77d9-4d26-8212-78d89ed5a20d,437fd693-6025-49ac-b04c-2303d26798bf
5f0578fddc89b71bdcd06180,c8453535-5441-46de-9462-2190bb818383,Chuyền 10,311010,31,,,271212e8-91f8-4d63-91b8-14df7020e6b9,c23b24aa-ab66-44ca-8d8f-fa30e36469ff,958f0f6a-7b71-4183-a4bc-0504a6ce270c,60,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,152,66975682-b725-46e4-ae24-202cc09000fc,a5f51e8a-ca75-4c15-b81d-e2403abaa5da
5f0578fddc89b71bdcd06181,f972ef30-5d31-4e76-9531-2195021fbd6a,Bộ phận Quản lý sản xuất ,390800,39,"Lô M, đường số 3, KCN Hòa Khánh, Liên Chiểu, Đà Nẵng",,5a113616-3a42-445c-9142-981362ab5420,dffe8f09-aa07-4340-babe-564d730085cb,dffe8f09-aa07-4340-babe-564d730085cb,343,E_INACTIVE,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,153,25e62c81-cb1a-4273-86e0-77593daff184,8cf71074-99ac-4e6b-8541-20a5998745e6
5f0578fddc89b71bdcd06182,812e932f-2bdf-412a-b6bf-21f9a1804398,BP. HCNS - Kế Toán,634002,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,c3561bc7-8be8-4995-a996-e8a18c80b089,,1269,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,1177,2d6506e5-83a7-4876-99eb-8e3258ee7243,e4b8b583-79a1-4655-9009-2c2689f1dd0f
5f0578fddc89b71bdcd06183,1bd2db8f-5310-450a-94ce-223017f3dc7f,BP. Đóng thùng,632406,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,263c9939-bece-42a0-905c-a13d1f33df96,,1369,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,1279,2d6506e5-83a7-4876-99eb-8e3258ee7243,3cbafc27-e31a-43fe-9221-84e94dc07ee0
5f0578fddc89b71bdcd06184,83ba0c3b-38b2-439b-9b89-2235667748ac,Chuyền 10,828007,,,,,42212c6b-643c-4fdc-ae41-500654cfcddb,,2117,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,2019,9b223e4b-2cd8-40eb-b774-36ba42e24bad,af2574c6-7113-4149-bc51-6fe14721a536
5f0578fddc89b71bdcd06185,b467a166-68f7-44bc-97fe-227f17b4eeb4,Inline Wash,271223,27,,,271212e8-91f8-4d63-91b8-14df7020e6b9,ab213963-4554-4af2-8163-82c32f947172,94a39a1f-9bb8-4112-899a-88602eed7ceb,655,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,154,ca996696-1290-46bc-a4bb-c74b26ae56bd,20f28bb6-f036-427f-9262-bcd3c4a2a9d4
5f0578fddc89b71bdcd06186,b9deddd5-d3e7-4408-a7d6-2a6b957a3b96,Bp Spray,642005,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,2cbbdd93-398f-46b4-a2de-01351f8d4ec5,,1286,E_ACTIVE,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1194,2d6506e5-83a7-4876-99eb-8e3258ee7243,d5cd9bec-43dc-4fe0-9521-601d277a22e1
5f0578fddc89b71bdcd06187,53a33a00-ca69-4dc1-aa8b-2adc152e19c4,Tạp vụ,616002,,"940, Quốc Lộ 1, Phường Linh Trung, Quận Thủ Đức, Tp. Hồ Chí Minh",,,0e57be40-4d7a-4db4-9583-279ae360b1dc,,1701,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1602,e00f018c-3221-4790-a4c4-d9f2255b50d0,7207dbd0-1761-4e8a-a986-81058c60b0fb
5f0578fddc89b71bdcd06188,fef0c86a-ec64-4bf2-b5a5-2b1433fce9bd,Hành Chánh Nhân sự - Tiền lương,410201,41,,,271212e8-91f8-4d63-91b8-14df7020e6b9,,,474,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,183,66975682-b725-46e4-ae24-202cc09000fc,
5f0578fddc89b71bdcd06189,88ea1b3c-f341-4911-864e-2b1fe0269460,Chuyền May,P04700,P01,,,,f9dc4293-3f07-4326-8e10-26b4ea17cdc2,,1166,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1037,d41f6b0e-3d5f-45ac-8146-e421e04794fe,8564aafa-2dd5-4b07-a1fe-88518c59a001
5f0578fddc89b71bdcd0618a,dec86dec-7b14-4e13-bcf2-2b253a62dc96,Tổ điện,930018,,,,,7c58183c-89f3-4e14-82a3-8ba7b4e70890,,2003,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1905,6d8ee4d6-d5d7-439b-a31f-6309e9e93816,321d216a-60e1-43b0-b6da-938dc7323a36
5f0578fddc89b71bdcd0618b,14fab547-7e84-49eb-a770-2b5dbc3de06a,HS5,2714134,27,,,271212e8-91f8-4d63-91b8-14df7020e6b9,0993afdb-a507-4bec-9d50-df445eef454f,94a39a1f-9bb8-4112-899a-88602eed7ceb,626,E_INACTIVE,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,184,ca996696-1290-46bc-a4bb-c74b26ae56bd,be9e8a29-f0b8-4582-ac43-ca6c7b3e97a4
5f0578fddc89b71bdcd0618c,88a7ff0a-124e-4a5e-b169-2b7ce58d9c3e,Nhóm Kế hoạch gia công,582001,,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,,164c033a-74de-4ef1-bea4-33a8582bd181,,1710,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1611,eb4f313e-0a06-4e21-aa5f-74b2c9fad373,038969a7-5109-48d1-9dfb-b44fd263ca36
5f0578fddc89b71bdcd0618d,8e64a6e4-6e16-4bc9-82ef-2b9aca87b507,Hành Chánh Nhân sự - Tiền lương,410201,41,,,271212e8-91f8-4d63-91b8-14df7020e6b9,88e00e24-48d9-46f2-9753-7419c6366bd0,d0824479-b6c9-482f-a92f-bbd10885fe16,447,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,185,47384908-eb80-40f6-9636-d0e15f006eb4,026c6c2d-1502-4ed3-a76a-e7fb67792432
5f0578fddc89b71bdcd0618e,e02870c7-9c83-4d19-bd66-3242a16d4566,Chuyền 4,411004,41,,,271212e8-91f8-4d63-91b8-14df7020e6b9,7abcc41b-34e6-4b35-a514-c0f4bef240d0,d0824479-b6c9-482f-a92f-bbd10885fe16,435,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,204,47384908-eb80-40f6-9636-d0e15f006eb4,cce508a5-a317-43cf-8513-ed606c3d9c0f
5f0578fddc89b71bdcd0618f,0410add9-44bc-4003-9da8-32441983af00,QC Cắt,836001,,,,,3ed4cea2-6bdf-4fa3-a257-d0df83d667c7,,2143,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,2045,9b223e4b-2cd8-40eb-b774-36ba42e24bad,c088647f-dba5-4caa-8023-1fce1713b4fb
5f0578fddc89b71bdcd06190,fb9147db-6b4a-4a99-8e89-324708791d67,Sustainability Team,100001,,,,,0f644b17-9f89-4266-a233-12da037fda8f,,2189,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,2091,eb4f313e-0a06-4e21-aa5f-74b2c9fad373,4e2886bc-83c4-4c9e-a634-0f3ae4d4001f
5f0578fddc89b71bdcd06191,8cf76533-65a0-4605-ac70-32802ad92879,Coating B,706020,,Cụm Công nghiệp Tam Quan – khối 5 – Thị trấn Tam Quan – Hoài Nhơn – Bình Định,0256.3665456,,861d62fb-ed34-4e7d-8306-61a98534b75a,,1599,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1500,5fdc3729-e860-4462-9174-be76f5f30f8d,9eb0c978-7d47-4a01-a6e3-1046229b3c7f
5f0578fddc89b71bdcd06192,25af33c9-1d8f-4fa9-90a0-32914d3b6b5d,Chuyền 1,311001,31,,,271212e8-91f8-4d63-91b8-14df7020e6b9,c23b24aa-ab66-44ca-8d8f-fa30e36469ff,958f0f6a-7b71-4183-a4bc-0504a6ce270c,77,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,205,66975682-b725-46e4-ae24-202cc09000fc,f6ae61f0-e40e-47bb-901e-b076d0787a97
5f0578fddc89b71bdcd06193,c59231be-188a-4d5e-8525-32be882d6b46,Bộ phận ủi,381303,38,"Lô M, đường số 3, KCN Hòa Khánh, Liên Chiểu, Đà Nẵng",,5a113616-3a42-445c-9142-981362ab5420,7ad8e378-51c3-485a-9b41-6e8e896a8189,915df147-286b-4c7b-a716-85aba29d32d9,360,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,206,70b94624-fcb4-400a-b421-9ed5079239c2,
5f0578fddc89b71bdcd06194,6d4da263-2a39-420d-b087-3813dd749ce8,Bộ phận đóng thùng,331305,33,,,271212e8-91f8-4d63-91b8-14df7020e6b9,aed73221-e2a8-4f35-ac10-b8fad196abb8,24b4912d-92b6-4aea-beb1-7840f3d32507,88,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,225,a28225d0-5537-4faf-a83c-05a7ea4f0035,f04260c3-de73-41db-8179-88cc592a9a0d
5f0578fddc89b71bdcd06195,b97bca37-55a4-4be1-89e8-382db0c9250b,QC Endline,807041,,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,02343898417,,01d6b81f-8e7c-428a-938f-8245aebb4024,,1665,E_APPROVED,PPJ,a5a783d6-f308-40e7-b7d8-48253d97b32a,,1566,9b223e4b-2cd8-40eb-b774-36ba42e24bad,34a5d328-cab3-471c-82a1-9b245006a623
5f0578fddc89b71bdcd06196,3232f626-7c33-46a0-b01e-383a32147094,Tổ Dệt C,930035,,,,,d0cb714a-c18a-4652-8ad6-f03c4f255b5e,,1995,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1897,6d8ee4d6-d5d7-439b-a31f-6309e9e93816,49193784-9dc7-47c9-a2d4-ea834e3cebc9
5f0578fddc89b71bdcd06197,92b52009-dd07-4baa-884a-3865a57dcd9e,TT Handsand 2,271406,27,,,271212e8-91f8-4d63-91b8-14df7020e6b9,ee82f63e-ce5d-4dd4-8e0e-17085a2b4005,94a39a1f-9bb8-4112-899a-88602eed7ceb,512,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,226,ca996696-1290-46bc-a4bb-c74b26ae56bd,
5f0578fddc89b71bdcd06198,eec366e2-8b87-4e90-aa63-386e9d8689ae,Bộ phận Quản lý chất lượng (BP.QC),T80000,,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,,771ff464-ea78-45bc-80f3-8a78db7bf16b,,1497,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1398,70914629-3af0-4ad4-bf1e-0e08a3441f16,51d3e3bc-cab7-47b7-8c2a-0bf10a980bda
5f0578fddc89b71bdcd06199,284e8850-4f8b-41e0-8f53-3897cb7b589a,Nhóm Kinh doanh 13,460001,00,,,,50782720-afe9-4805-824e-7a2eeaeec01d,,1845,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1746,72a2a789-7a8a-4b83-b802-c8526dcb863d,f42c02b7-9404-48b7-b6a5-c596b6d8cf11
5f0578fddc89b71bdcd0619a,f18ddfdc-8a52-4b01-b82c-38a0169a2cec,Chuyền Đa năng,301039,30,,,271212e8-91f8-4d63-91b8-14df7020e6b9,0bcec396-f3b2-4c68-82e9-06f02328919f,68767ca1-f460-49bc-b8ef-e01293fcf18e,364,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,227,375b265a-5d9a-41ab-ac0d-288f38632429,b6d31c00-4ddc-42bc-b621-6d927171b760
5f0578fddc89b71bdcd0619b,788f9269-34af-4a8e-9304-38b38b2736cf,Đa tạo,631203,,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,,197fd199-7fac-4afb-bad4-58fd600ff51d,,1407,E_INACTIVE,PPJ,81555736-b7da-4df3-98f3-1685b11c644f,,1306,2d6506e5-83a7-4876-99eb-8e3258ee7243,f4f21914-566f-444b-8634-dd7841ab50f0
5f0578fddc89b71bdcd0619c,f0aecb48-95c5-4498-b970-40f30fe923ad,Kế toán,T10002,,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,,227d61d9-5cba-46c0-a88e-94e3fd073e8f,,1500,E_APPROVED,PPJ,7e7803c5-f795-441d-88f4-cbf7984bd5e0,,1401,70914629-3af0-4ad4-bf1e-0e08a3441f16,c264e264-68fe-4d6e-ab4c-e7ad12ca0cb9
5f0578fddc89b71bdcd0619d,89c7da68-4c59-41ea-9c06-4114e0176d62,Quản lý sản xuất,830001,,,,,b63e7727-b18f-4727-b02f-d823e8053331,,2152,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,2054,9b223e4b-2cd8-40eb-b774-36ba42e24bad,a22c4246-cc33-4ed5-97d8-9aa3f9e8f837
5f0578fddc89b71bdcd0619e,53c8bd88-35d4-4939-921b-41193f72c46b,Bộ phận kho,703000,,Cụm Công nghiệp Tam Quan – khối 5 – Thị trấn Tam Quan – Hoài Nhơn – Bình Định,0256.3665456,,ef8ad7c5-0cbb-49ff-b86e-3fd011624b7d,,1576,E_APPROVED,PPJ,3511c23f-2934-4a19-b08f-76c65fdcc21b,,1477,5fdc3729-e860-4462-9174-be76f5f30f8d,a644d94f-3753-48d2-98c1-69f7edbb4c57
