_id/$oid,ID,PositionName,Code,OrgStructureID,CostCentreID,DateCreate,DateUpdate,JobtitleID,WorkPlaceID,LaborType,EmployeeTypeID,SortID,HeadPosProfileID
5f056710dc89b7165c3523f3,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f4,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f5,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f6,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f7,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f8,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523f9,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523fa,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523fb,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523fc,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523fd,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523fe,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523ff,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352400,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352401,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352402,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352403,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352404,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352405,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352406,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352407,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352408,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352409,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35240a,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35240b,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35240c,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35240d,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35240e,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35240f,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352410,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352411,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352412,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352413,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352414,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352415,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352416,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c352417,101573be-596b-4ba9-8002-76dc998a7249,Phó Quản Đốc Xưởng,20,,,2016-06-14 14:40:00,2019-08-20 13:58:09,,,,,23,2d957a91-dc88-4002-a8d1-17861c779c91
5f056710dc89b7165c352418,d351e3f7-b450-49ab-b6da-aaae0f3d3382,Tổ trưởng/ chuyền trưởng,08,,,2013-08-14 14:34:00,2016-10-25 16:00:52,,,,,12,b78aa2f4-242e-4e21-98d5-13563c61f8bf
5f056710dc89b7165c352419,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35241a,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35241b,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c35241c,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
